    287.48      0.58
    288.50      0.70
    289.52      0.72
    290.04      0.76
    291.06      0.88
    292.08      0.90
    293.10      0.81
    294.15      0.71
    295.17      0.51
    296.19      0.34
    297.21      0.19
    298.25     -0.07
    299.67     -0.15
    300.46     -0.10
    301.42      0.13
    302.46      0.25
    303.48      0.41
    304.50      0.49
    305.02      0.65
    306.04      0.88
    307.08      1.06
    308.10      1.15
    309.13      1.11
    310.17      1.01
    311.21      0.82
    312.25      0.63
    313.29      0.49
    314.35      0.38
    315.42      0.34
    316.46      0.34
    317.98      0.39
    318.02      0.55
    319.04      0.71
    320.06      0.80
    321.08      0.82
    322.10      0.78
    323.15      0.35
    324.15      0.25
    325.17      0.12
    326.19      0.02
    327.21     -0.15
    328.27     -0.38
    329.35     -0.45
    330.40     -0.48
    331.98     -0.50
    332.98     -0.05
    333.98      0.06
    334.02      0.22
    335.04      0.54
    336.08      0.68
    337.10      0.83
    338.13      0.89
    339.17      0.80
    340.21      0.62
    341.23      0.38
    342.27      0.17
    343.31     -0.09
    344.00     -0.36
    345.98     -0.10
    346.98     -0.03
    347.02      0.07
    348.04      0.19
    349.06      0.27
    350.08      0.34
    351.10      0.38
    352.13      0.38
    353.15      0.32
    354.17      0.31
    355.19      0.17
    356.21      0.07
    357.21     -0.06
    358.27     -0.31
    359.33     -0.43
    360.40     -0.49
    361.96      0.01
    362.98      0.29
    363.00      0.39
    364.04      0.64
    365.06      0.91
    366.10      1.04
    367.13      1.10
    368.15      1.02
    369.19      0.87
    370.23      0.58
    371.25      0.28
    372.25     -0.05
    373.40     -0.26
    374.98     -0.06
    375.98      0.03
    376.02      0.11
    377.04      0.23
    378.06      0.35
    379.08      0.42
    380.10      0.43
    381.13      0.49
    382.13      0.43
    383.15      0.42
    384.17      0.41
    385.19      0.29
    386.21      0.17
    387.21      0.06
    388.25     -0.11
    389.46     -0.28
    390.96      0.02
    391.98      0.25
    392.00      0.34
    393.04      0.67
    394.06      0.89
    395.08      1.08
    396.13      1.09
    397.15      1.05
    398.17      0.82
    399.21      0.52
    400.23      0.19
    401.25     -0.16
    402.00     -0.25
    403.42     -0.29
    404.98     -0.03
    405.00      0.12
    406.04      0.22
    407.06      0.38
    408.08      0.48
    409.08      0.50
    410.10      0.58
    411.13      0.57
    412.13      0.57
    413.15      0.60
    414.17      0.47
    415.19      0.33
    416.19      0.19
    417.00     -0.11
    418.00     -0.22
    419.94      0.12
    420.98      0.39
    421.98      0.45
    422.02      0.69
    423.04      0.91
    424.08      1.05
    425.10      1.09
    426.13      0.93
    427.15      0.70
    428.17      0.45
    429.19      0.17
    430.00     -0.08
    431.00     -0.22
    432.00     -0.28
    433.00     -0.29
    434.98     -0.05
    435.00      0.06
    436.02      0.20
    437.04      0.28
    438.06      0.42
    439.08      0.43
    440.10      0.45
    441.63      0.48
    442.65      0.48
    443.67      0.45
    444.71      0.36
    445.73      0.20
