0.67 -0.069 288 288.67
0.69 -0.08 288 288.69
0.71 -0.088 288 288.71
0.73 -0.094 288 288.73
0.75 -0.095 288 288.75
0.77 -0.099 288 288.77
0.79 -0.101 288 288.79
0.81 -0.105 288 288.81
0.83 -0.107 288 288.83
0.85 -0.11 288 288.85
0.88 -0.112 288 288.88
0.90 -0.114 288 288.90
0.92 -0.113 288 288.92
0.94 0.059 288 288.94
0.96 0.225 288 288.96
0.98 0.403 288 288.98
0.00 0.553 289 289.00
0.02 0.588 289 289.02
0.04 0.514 289 289.04
0.06 0.398 289 289.06
0.08 0.27 289 289.08
0.10 0.145 289 289.10
0.13 -0.014 289 289.13
0.15 -0.025 289 289.15
0.17 -0.04 289 289.17
0.19 -0.045 289 289.19
0.21 -0.051 289 289.21
0.23 -0.055 289 289.23
0.25 -0.06 289 289.25
0.27 -0.062 289 289.27
0.29 -0.064 289 289.29
0.31 -0.065 289 289.31
0.33 -0.065 289 289.33
0.35 -0.068 289 289.35
0.38 -0.07 289 289.38
0.40 -0.077 289 289.40
0.42 -0.081 289 289.42
0.44 0.037 289 289.44
0.46 0.23 289 289.46
0.48 0.424 289 289.48
0.50 0.615 289 289.50
0.52 0.717 289 289.52
0.54 0.665 289 289.54
0.56 0.524 289 289.56
0.58 0.375 289 289.58
0.60 0.234 289 289.60
0.63 0.101 289 289.63
0.65 -0.004 289 289.65
0.67 -0.023 289 289.67
0.69 -0.035 289 289.69
0.71 -0.047 289 289.71
0.73 -0.052 289 289.73
0.75 -0.057 289 289.75
0.77 -0.065 289 289.77
0.79 -0.066 289 289.79
0.81 -0.071 289 289.81
0.83 -0.075 289 289.83
0.85 -0.078 289 289.85
0.88 -0.083 289 289.88
0.90 -0.084 289 289.90
0.92 -0.088 289 289.92
0.94 -0.09 289 289.94
0.96 0.031 289 289.96
0.98 0.239 289 289.98
0.00 0.456 290 290.00
0.02 0.665 290 290.02
0.04 0.765 290 290.04
0.06 0.719 290 290.06
0.08 0.586 290 290.08
0.10 0.443 290 290.10
0.13 0.3 290 290.13
0.15 0.163 290 290.15
0.17 -0.002 290 290.17
0.19 -0.015 290 290.19
0.21 -0.026 290 290.21
0.23 -0.035 290 290.23
0.25 -0.039 290 290.25
0.27 -0.045 290 290.27
0.29 -0.05 290 290.29
0.31 -0.055 290 290.31
0.33 -0.057 290 290.33
0.35 -0.062 290 290.35
0.38 -0.066 290 290.38
0.40 -0.07 290 290.40
0.42 -0.078 290 290.42
0.44 -0.083 290 290.44
0.46 -0.08 290 290.46
0.48 0.172 290 290.48
0.50 0.354 290 290.50
0.52 0.543 290 290.52
0.54 0.645 290 290.54
0.56 0.589 290 290.56
0.58 0.45 290 290.58
0.60 0.311 290 290.60
0.63 0.177 290 290.63
0.65 0.036 290 290.65
0.67 -0.033 290 290.67
0.69 -0.051 290 290.69
0.71 -0.061 290 290.71
0.73 -0.071 290 290.73
0.75 -0.072 290 290.75
0.77 -0.078 290 290.77
0.79 -0.084 290 290.79
0.81 -0.09 290 290.81
0.83 -0.095 290 290.83
0.85 -0.1 290 290.85
0.88 -0.105 290 290.88
0.90 -0.108 290 290.90
0.92 -0.113 290 290.92
0.94 -0.117 290 290.94
0.96 -0.123 290 290.96
0.98 0.022 290 290.98
0.00 0.245 291 291.00
0.02 0.503 291 291.02
0.04 0.75 291 291.04
0.06 0.881 291 291.06
0.08 0.844 291 291.08
0.10 0.697 291 291.10
0.13 0.537 291 291.13
0.15 0.384 291 291.15
0.17 0.237 291 291.17
0.19 0.106 291 291.19
0.21 -0.013 291 291.21
0.23 -0.035 291 291.23
0.25 -0.047 291 291.25
0.27 -0.051 291 291.27
0.29 -0.056 291 291.29
0.31 -0.058 291 291.31
0.33 -0.061 291 291.33
0.35 -0.062 291 291.35
0.38 -0.071 291 291.38
0.40 -0.074 291 291.40
0.42 -0.078 291 291.42
0.44 -0.084 291 291.44
0.46 -0.09 291 291.46
0.48 -0.083 291 291.48
0.50 0.149 291 291.50
0.52 0.317 291 291.52
0.54 0.49 291 291.54
0.56 0.601 291 291.56
0.58 0.555 291 291.58
0.60 0.416 291 291.60
0.63 0.276 291 291.63
0.65 0.145 291 291.65
0.67 -0.009 291 291.67
0.69 -0.039 291 291.69
0.71 -0.056 291 291.71
0.73 -0.062 291 291.73
0.75 -0.069 291 291.75
0.77 -0.075 291 291.77
0.79 -0.072 291 291.79
0.81 -0.077 291 291.81
0.83 -0.08 291 291.83
0.85 -0.086 291 291.85
0.88 -0.09 291 291.88
0.90 -0.092 291 291.90
0.92 -0.098 291 291.92
0.94 -0.103 291 291.94
0.96 -0.108 291 291.96
0.98 -0.111 291 291.98
0.00 -0.093 292 292.00
0.02 0.22 292 292.02
0.04 0.48 292 292.04
0.06 0.745 292 292.06
0.08 0.899 292 292.08
0.10 0.888 292 292.10
0.13 0.749 292 292.13
0.15 0.586 292 292.15
0.17 0.435 292 292.17
0.19 0.283 292 292.19
0.21 0.147 292 292.21
0.23 -0.015 292 292.23
0.25 -0.028 292 292.25
0.27 -0.039 292 292.27
0.29 -0.045 292 292.29
0.31 -0.049 292 292.31
0.33 -0.053 292 292.33
0.35 -0.055 292 292.35
0.38 -0.059 292 292.38
0.40 -0.061 292 292.40
0.42 -0.068 292 292.42
0.44 -0.074 292 292.44
0.46 -0.078 292 292.46
0.48 -0.085 292 292.48
0.50 -0.088 292 292.50
0.52 0.09 292 292.52
0.54 0.224 292 292.54
0.56 0.365 292 292.56
0.58 0.442 292 292.58
0.60 0.401 292 292.60
0.63 0.284 292 292.63
0.65 0.162 292 292.65
0.67 0.022 292 292.67
0.69 -0.034 292 292.69
0.71 -0.052 292 292.71
0.73 -0.059 292 292.73
0.75 -0.066 292 292.75
0.77 -0.071 292 292.77
0.79 -0.076 292 292.79
0.81 -0.078 292 292.81
0.83 -0.084 292 292.83
0.85 -0.087 292 292.85
0.88 -0.091 292 292.88
0.90 -0.097 292 292.90
0.92 -0.1 292 292.92
0.94 -0.105 292 292.94
0.96 -0.111 292 292.96
0.98 -0.117 292 292.98
0.00 -0.122 293 293.00
0.02 -0.116 293 293.02
0.04 0.18 293 293.04
0.06 0.415 293 293.06
0.08 0.664 293 293.08
0.10 0.814 293 293.10
0.13 0.809 293 293.13
0.15 0.68 293 293.15
0.17 0.531 293 293.17
0.19 0.387 293 293.19
0.21 0.247 293 293.21
0.23 0.114 293 293.23
0.25 -0.028 293 293.25
0.27 -0.044 293 293.27
0.29 -0.051 293 293.29
0.31 -0.056 293 293.31
0.33 -0.061 293 293.33
0.35 -0.065 293 293.35
0.38 -0.065 293 293.38
0.40 -0.073 293 293.40
0.42 -0.079 293 293.42
0.44 -0.089 293 293.44
0.46 -0.094 293 293.46
0.48 -0.102 293 293.48
0.50 -0.108 293 293.50
0.52 -0.113 293 293.52
0.54 0.032 293 293.54
0.56 0.151 293 293.56
0.58 0.255 293 293.58
0.60 0.32 293 293.60
0.63 0.275 293 293.63
0.65 0.169 293 293.65
0.67 0.048 293 293.67
0.69 -0.049 293 293.69
0.71 -0.067 293 293.71
0.73 -0.079 293 293.73
0.75 -0.087 293 293.75
0.77 -0.095 293 293.77
0.79 -0.098 293 293.79
0.81 -0.105 293 293.81
0.83 -0.107 293 293.83
0.85 -0.112 293 293.85
0.88 -0.117 293 293.88
0.90 -0.121 293 293.90
0.92 -0.123 293 293.92
0.94 -0.127 293 293.94
0.96 -0.133 293 293.96
0.98 -0.135 293 293.98
0.00 -0.14 294 294.00
0.02 -0.141 294 294.02
0.04 -0.14 294 294.04
0.06 0.109 294 294.06
0.08 0.296 294 294.08
0.10 0.513 294 294.10
0.13 0.681 294 294.13
0.15 0.709 294 294.15
0.17 0.609 294 294.17
0.19 0.467 294 294.19
0.21 0.329 294 294.21
0.23 0.192 294 294.23
0.25 0.066 294 294.25
0.27 -0.029 294 294.27
0.29 -0.047 294 294.29
0.31 -0.054 294 294.31
0.33 -0.059 294 294.33
0.35 -0.066 294 294.35
0.38 -0.068 294 294.38
0.40 -0.073 294 294.40
0.42 -0.079 294 294.42
0.44 -0.085 294 294.44
0.46 -0.09 294 294.46
0.48 -0.101 294 294.48
0.50 -0.109 294 294.50
0.52 -0.116 294 294.52
0.54 -0.121 294 294.54
0.56 -0.096 294 294.56
0.58 0.043 294 294.58
0.60 0.115 294 294.60
0.63 0.145 294 294.63
0.65 0.095 294 294.65
0.67 -0.037 294 294.67
0.69 -0.06 294 294.69
0.71 -0.072 294 294.71
0.73 -0.078 294 294.73
0.75 -0.088 294 294.75
0.77 -0.094 294 294.77
0.79 -0.099 294 294.79
0.81 -0.103 294 294.81
0.83 -0.105 294 294.83
0.85 -0.109 294 294.85
0.88 -0.111 294 294.88
0.90 -0.115 294 294.90
0.92 -0.121 294 294.92
0.94 -0.122 294 294.94
0.96 -0.129 294 294.96
0.98 -0.134 294 294.98
0.00 -0.138 295 295.00
0.02 -0.139 295 295.02
0.04 -0.143 295 295.04
0.06 -0.143 295 295.06
0.08 0.033 295 295.08
0.10 0.193 295 295.10
0.13 0.345 295 295.13
0.15 0.472 295 295.15
0.17 0.514 295 295.17
0.19 0.449 295 295.19
0.21 0.333 295 295.21
0.23 0.216 295 295.23
0.25 0.108 295 295.25
0.27 -0.021 295 295.27
0.29 -0.04 295 295.29
0.31 -0.048 295 295.31
0.33 -0.055 295 295.33
0.35 -0.062 295 295.35
0.38 -0.07 295 295.38
0.40 -0.074 295 295.40
0.42 -0.081 295 295.42
0.44 -0.085 295 295.44
0.46 -0.093 295 295.46
0.48 -0.101 295 295.48
0.50 -0.11 295 295.50
0.52 -0.122 295 295.52
0.54 -0.128 295 295.54
0.56 -0.136 295 295.56
0.58 -0.136 295 295.58
0.60 -0.103 295 295.60
0.63 -0.021 295 295.63
0.65 -0.047 295 295.65
0.67 -0.081 295 295.67
0.69 -0.105 295 295.69
0.71 -0.119 295 295.71
0.73 -0.131 295 295.73
0.75 -0.137 295 295.75
0.77 -0.145 295 295.77
0.79 -0.153 295 295.79
0.81 -0.158 295 295.81
0.83 -0.16 295 295.83
0.85 -0.162 295 295.85
0.88 -0.166 295 295.88
0.90 -0.168 295 295.90
0.92 -0.169 295 295.92
0.94 -0.172 295 295.94
0.96 -0.178 295 295.96
0.98 -0.182 295 295.98
0.00 -0.185 296 296.00
0.02 -0.188 296 296.02
0.04 -0.194 296 296.04
0.06 -0.197 296 296.06
0.08 -0.195 296 296.08
0.10 -0.182 296 296.10
0.13 0.06 296 296.13
0.15 0.178 296 296.15
0.17 0.286 296 296.17
0.19 0.339 296 296.19
0.21 0.276 296 296.21
0.23 0.185 296 296.23
0.25 0.093 296 296.25
0.27 -0.031 296 296.27
0.29 -0.058 296 296.29
0.31 -0.069 296 296.31
0.33 -0.075 296 296.33
0.35 -0.086 296 296.35
0.38 -0.092 296 296.38
0.40 -0.096 296 296.40
0.42 -0.099 296 296.42
0.44 -0.105 296 296.44
0.46 -0.111 296 296.46
0.48 -0.121 296 296.48
0.50 -0.132 296 296.50
0.52 -0.14 296 296.52
0.54 -0.151 296 296.54
0.56 -0.158 296 296.56
0.58 -0.161 296 296.58
0.60 -0.164 296 296.60
0.63 -0.166 296 296.63
0.65 -0.157 296 296.65
0.67 -0.155 296 296.67
0.69 -0.163 296 296.69
0.71 -0.171 296 296.71
0.73 -0.177 296 296.73
0.75 -0.18 296 296.75
0.77 -0.186 296 296.77
0.79 -0.189 296 296.79
0.81 -0.189 296 296.81
0.83 -0.191 296 296.83
0.85 -0.194 296 296.85
0.88 -0.195 296 296.88
0.90 -0.196 296 296.90
0.92 -0.198 296 296.92
0.94 -0.203 296 296.94
0.96 -0.206 296 296.96
0.98 -0.209 296 296.98
0.00 -0.211 297 297.00
0.02 -0.214 297 297.02
0.04 -0.217 297 297.04
0.06 -0.218 297 297.06
0.08 -0.221 297 297.08
0.10 -0.226 297 297.10
0.13 -0.223 297 297.13
0.15 -0.142 297 297.15
0.17 0.059 297 297.17
0.19 0.139 297 297.19
0.21 0.187 297 297.21
0.23 0.149 297 297.23
0.25 0.08 297 297.25
0.27 -0.018 297 297.27
0.29 -0.044 297 297.29
0.31 -0.062 297 297.31
0.33 -0.067 297 297.33
0.35 -0.071 297 297.35
0.38 -0.074 297 297.38
0.40 -0.08 297 297.40
0.42 -0.088 297 297.42
0.44 -0.096 297 297.44
0.46 -0.105 297 297.46
0.48 -0.114 297 297.48
0.50 -0.126 297 297.50
0.52 -0.138 297 297.52
0.54 -0.15 297 297.54
0.56 -0.156 297 297.56
0.58 -0.162 297 297.58
0.60 -0.165 297 297.60
0.63 -0.167 297 297.63
0.65 -0.165 297 297.65
0.67 -0.169 297 297.67
0.69 -0.171 297 297.69
0.71 -0.173 297 297.71
0.73 -0.173 297 297.73
0.75 -0.175 297 297.75
0.77 -0.177 297 297.77
0.79 -0.177 297 297.79
0.81 -0.178 297 297.81
0.83 -0.18 297 297.83
0.85 -0.182 297 297.85
0.88 -0.186 297 297.88
0.90 -0.185 297 297.90
0.92 -0.186 297 297.92
0.94 -0.188 297 297.94
0.96 -0.192 297 297.96
0.98 -0.194 297 297.98
0.00 -0.198 298 298.00
0.02 -0.204 298 298.02
0.04 -0.206 298 298.04
0.06 -0.208 298 298.06
0.08 -0.211 298 298.08
0.10 -0.214 298 298.10
0.13 -0.213 298 298.13
0.15 -0.213 298 298.15
0.17 -0.208 298 298.17
0.19 -0.192 298 298.19
0.21 -0.15 298 298.21
0.23 -0.109 298 298.23
0.25 -0.07 298 298.25
0.27 -0.078 298 298.27
0.29 -0.098 298 298.29
0.31 -0.111 298 298.31
0.33 -0.12 298 298.33
0.35 -0.126 298 298.35
0.38 -0.128 298 298.38
0.40 -0.132 298 298.40
0.42 -0.139 298 298.42
0.44 -0.145 298 298.44
0.46 -0.156 298 298.46
0.48 -0.167 298 298.48
0.50 -0.172 298 298.50
0.52 -0.184 298 298.52
0.54 -0.195 298 298.54
0.56 -0.206 298 298.56
0.58 -0.214 298 298.58
0.60 -0.218 298 298.60
0.63 -0.22 298 298.63
0.65 -0.223 298 298.65
0.67 -0.225 298 298.67
0.69 -0.227 298 298.69
0.71 -0.227 298 298.71
0.73 -0.229 298 298.73
0.75 -0.227 298 298.75
0.77 -0.227 298 298.77
0.79 -0.23 298 298.79
0.81 -0.232 298 298.81
0.83 -0.231 298 298.83
0.85 -0.231 298 298.85
0.88 -0.236 298 298.88
0.90 -0.235 298 298.90
0.92 -0.235 298 298.92
0.94 -0.237 298 298.94
0.96 -0.238 298 298.96
0.98 -0.242 298 298.98
0.00 -0.247 299 299.00
0.02 -0.248 299 299.02
0.04 -0.252 299 299.04
0.06 -0.25 299 299.06
0.08 -0.253 299 299.08
0.10 -0.256 299 299.10
0.13 -0.256 299 299.13
0.15 -0.256 299 299.15
0.17 -0.26 299 299.17
0.19 -0.259 299 299.19
0.21 -0.249 299 299.21
0.23 -0.241 299 299.23
0.25 -0.232 299 299.25
0.27 -0.221 299 299.27
0.29 -0.201 299 299.29
0.31 -0.189 299 299.31
0.33 -0.183 299 299.33
0.35 -0.183 299 299.35
0.38 -0.181 299 299.38
0.40 -0.183 299 299.40
0.42 -0.189 299 299.42
0.44 -0.196 299 299.44
0.46 -0.206 299 299.46
0.48 -0.212 299 299.48
0.50 -0.223 299 299.50
0.52 -0.236 299 299.52
0.54 -0.248 299 299.54
0.56 -0.26 299 299.56
0.58 -0.253 299 299.58
0.60 -0.267 299 299.60
0.63 -0.276 299 299.63
0.65 -0.274 299 299.65
0.67 -0.15 299 299.67
0.69 -0.17 299 299.69
0.71 -0.17 299 299.71
0.73 -0.174 299 299.73
0.75 -0.174 299 299.75
0.77 -0.176 299 299.77
0.79 -0.176 299 299.79
0.81 -0.176 299 299.81
0.83 -0.179 299 299.83
0.85 -0.18 299 299.85
0.88 -0.182 299 299.88
0.90 -0.184 299 299.90
0.92 -0.182 299 299.92
0.94 -0.187 299 299.94
0.96 -0.189 299 299.96
0.98 -0.192 299 299.98
0.00 -0.196 300 300.00
0.02 -0.201 300 300.02
0.04 -0.203 300 300.04
0.06 -0.208 300 300.06
0.08 -0.209 300 300.08
0.10 -0.215 300 300.10
0.13 -0.218 300 300.13
0.15 -0.216 300 300.15
0.17 -0.221 300 300.17
0.19 -0.223 300 300.19
0.21 -0.223 300 300.21
0.23 -0.223 300 300.23
0.25 -0.219 300 300.25
0.27 -0.214 300 300.27
0.29 -0.204 300 300.29
0.31 -0.191 300 300.31
0.33 -0.18 300 300.33
0.35 -0.153 300 300.35
0.38 -0.111 300 300.38
0.40 -0.103 300 300.40
0.42 -0.1 300 300.42
0.44 -0.102 300 300.44
0.46 -0.098 300 300.46
0.48 -0.112 300 300.48
0.50 -0.123 300 300.50
0.52 -0.14 300 300.52
0.54 -0.154 300 300.54
0.56 -0.168 300 300.56
0.58 -0.185 300 300.58
0.60 -0.197 300 300.60
0.63 -0.209 300 300.63
0.65 -0.22 300 300.65
0.67 -0.229 300 300.67
0.69 -0.235 300 300.69
0.71 -0.242 300 300.71
0.73 -0.248 300 300.73
0.75 -0.251 300 300.75
0.77 -0.249 300 300.77
0.79 -0.249 300 300.79
0.81 -0.251 300 300.81
0.83 -0.251 300 300.83
0.85 -0.251 300 300.85
0.88 -0.248 300 300.88
0.90 -0.245 300 300.90
0.92 -0.243 300 300.92
0.94 -0.243 300 300.94
0.96 -0.243 300 300.96
0.98 -0.242 300 300.98
0.00 -0.245 301 301.00
0.02 -0.249 301 301.02
0.04 -0.249 301 301.04
0.06 -0.253 301 301.06
0.08 -0.254 301 301.08
0.10 -0.254 301 301.10
0.13 -0.258 301 301.13
0.15 -0.259 301 301.15
0.17 -0.259 301 301.17
0.19 -0.258 301 301.19
0.21 -0.258 301 301.21
0.23 -0.257 301 301.23
0.25 -0.255 301 301.25
0.27 -0.253 301 301.27
0.29 -0.243 301 301.29
0.31 -0.234 301 301.31
0.33 -0.223 301 301.33
0.35 -0.206 301 301.35
0.38 -0.165 301 301.38
0.40 -0.036 301 301.40
0.42 0.129 301 301.42
0.44 0.121 301 301.44
0.46 0.037 301 301.46
0.48 0.01 301 301.48
0.50 -0.008 301 301.50
0.52 -0.03 301 301.52
0.54 -0.046 301 301.54
0.56 -0.064 301 301.56
0.58 -0.082 301 301.58
0.60 -0.093 301 301.60
0.63 -0.104 301 301.63
0.65 -0.118 301 301.65
0.67 -0.124 301 301.67
0.69 -0.13 301 301.69
0.71 -0.139 301 301.71
0.73 -0.143 301 301.73
0.75 -0.149 301 301.75
0.77 -0.157 301 301.77
0.79 -0.159 301 301.79
0.81 -0.163 301 301.81
0.83 -0.164 301 301.83
0.85 -0.164 301 301.85
0.88 -0.165 301 301.88
0.90 -0.163 301 301.90
0.92 -0.16 301 301.92
0.94 -0.155 301 301.94
0.96 -0.154 301 301.96
0.98 -0.155 301 301.98
0.00 -0.156 302 302.00
0.02 -0.16 302 302.02
0.04 -0.163 302 302.04
0.06 -0.166 302 302.06
0.08 -0.172 302 302.08
0.10 -0.181 302 302.10
0.13 -0.189 302 302.13
0.15 -0.194 302 302.15
0.17 -0.196 302 302.17
0.19 -0.201 302 302.19
0.21 -0.201 302 302.21
0.23 -0.206 302 302.23
0.25 -0.206 302 302.25
0.27 -0.207 302 302.27
0.29 -0.209 302 302.29
0.31 -0.209 302 302.31
0.33 -0.206 302 302.33
0.35 -0.198 302 302.35
0.38 -0.178 302 302.38
0.40 0.109 302 302.40
0.42 0.189 302 302.42
0.44 0.24 302 302.44
0.46 0.251 302 302.46
0.48 0.229 302 302.48
0.50 0.132 302 302.50
0.52 0.066 302 302.52
0.54 0.042 302 302.54
0.56 0.027 302 302.56
0.58 0.015 302 302.58
0.60 0.008 302 302.60
0.63 -0.002 302 302.63
0.65 -0.009 302 302.65
0.67 -0.016 302 302.67
0.69 -0.026 302 302.69
0.71 -0.035 302 302.71
0.73 -0.037 302 302.73
0.75 -0.041 302 302.75
0.77 -0.046 302 302.77
0.79 -0.052 302 302.79
0.81 -0.055 302 302.81
0.83 -0.057 302 302.83
0.85 -0.061 302 302.85
0.88 -0.062 302 302.88
0.90 -0.06 302 302.90
0.92 -0.052 302 302.92
0.94 0.104 302 302.94
0.96 0.157 302 302.96
0.98 0.166 302 302.98
0.00 0.086 303 303.00
0.02 0.056 303 303.02
0.04 0.037 303 303.04
0.06 0.028 303 303.06
0.08 0.017 303 303.08
0.10 0.008 303 303.10
0.13 -0.006 303 303.13
0.15 -0.016 303 303.15
0.17 -0.026 303 303.17
0.19 -0.033 303 303.19
0.21 -0.041 303 303.21
0.23 -0.048 303 303.23
0.25 -0.05 303 303.25
0.27 -0.055 303 303.27
0.29 -0.057 303 303.29
0.31 -0.059 303 303.31
0.33 -0.062 303 303.33
0.35 -0.06 303 303.35
0.38 -0.056 303 303.38
0.40 -0.04 303 303.40
0.42 0.19 303 303.42
0.44 0.29 303 303.44
0.46 0.372 303 303.46
0.48 0.407 303 303.48
0.50 0.364 303 303.50
0.52 0.283 303 303.52
0.54 0.174 303 303.54
0.56 0.078 303 303.56
0.58 0.059 303 303.58
0.60 0.045 303 303.60
0.63 0.038 303 303.63
0.65 0.031 303 303.65
0.67 0.022 303 303.67
0.69 0.016 303 303.69
0.71 0.011 303 303.71
0.73 0.004 303 303.73
0.75 -0.002 303 303.75
0.77 -0.006 303 303.77
0.79 -0.01 303 303.79
0.81 -0.013 303 303.81
0.83 -0.017 303 303.83
0.85 -0.018 303 303.85
0.88 -0.021 303 303.88
0.90 -0.021 303 303.90
0.92 -0.021 303 303.92
0.94 0.133 303 303.94
0.96 0.262 303 303.96
0.98 0.368 303 303.98
0.00 0.45 304 304.00
0.02 0.455 304 304.02
0.04 0.379 304 304.04
0.06 0.278 304 304.06
0.08 0.134 304 304.08
0.10 0.096 304 304.10
0.13 0.082 304 304.13
0.15 0.07 304 304.15
0.17 0.063 304 304.17
0.19 0.055 304 304.19
0.21 0.05 304 304.21
0.23 0.048 304 304.23
0.25 0.044 304 304.25
0.27 0.041 304 304.27
0.29 0.031 304 304.29
0.31 0.027 304 304.31
0.33 0.024 304 304.33
0.35 0.017 304 304.35
0.38 0.015 304 304.38
0.40 0.013 304 304.40
0.42 0.013 304 304.42
0.44 0.194 304 304.44
0.46 0.315 304 304.46
0.48 0.425 304 304.48
0.50 0.485 304 304.50
0.52 0.438 304 304.52
0.54 0.324 304 304.54
0.56 0.203 304 304.56
0.58 0.099 304 304.58
0.60 0.079 304 304.60
0.63 0.064 304 304.63
0.65 0.056 304 304.65
0.67 0.046 304 304.67
0.69 0.039 304 304.69
0.71 0.029 304 304.71
0.73 0.026 304 304.73
0.75 0.02 304 304.75
0.77 0.016 304 304.77
0.79 0.01 304 304.79
0.81 0.006 304 304.81
0.83 0.004 304 304.83
0.85 -0.001 304 304.85
0.88 -0.002 304 304.88
0.90 -0.005 304 304.90
0.92 -0.006 304 304.92
0.94 -0.002 304 304.94
0.96 0.237 304 304.96
0.98 0.387 304 304.98
0.00 0.544 305 305.00
0.02 0.647 305 305.02
0.04 0.639 305 305.04
0.06 0.534 305 305.06
0.08 0.407 305 305.08
0.10 0.286 305 305.10
0.13 0.13 305 305.13
0.15 0.103 305 305.15
0.17 0.085 305 305.17
0.19 0.078 305 305.19
0.21 0.071 305 305.21
0.23 0.065 305 305.23
0.25 0.06 305 305.25
0.27 0.055 305 305.27
0.29 0.053 305 305.29
0.31 0.048 305 305.31
0.33 0.045 305 305.33
0.35 0.04 305 305.35
0.38 0.033 305 305.38
0.40 0.028 305 305.40
0.42 0.022 305 305.42
0.44 0.023 305 305.44
0.46 0.226 305 305.46
0.48 0.353 305 305.48
0.50 0.471 305 305.50
0.52 0.535 305 305.52
0.54 0.475 305 305.54
0.56 0.358 305 305.56
0.58 0.24 305 305.58
0.60 0.098 305 305.60
0.63 0.08 305 305.63
0.65 0.065 305 305.65
0.67 0.055 305 305.67
0.69 0.048 305 305.69
0.71 0.041 305 305.71
0.73 0.035 305 305.73
0.75 0.029 305 305.75
0.77 0.023 305 305.77
0.79 0.016 305 305.79
0.81 0.01 305 305.81
0.83 0.006 305 305.83
0.85 0.003 305 305.85
0.88 -0.004 305 305.88
0.90 -0.011 305 305.90
0.92 -0.014 305 305.92
0.94 -0.018 305 305.94
0.96 -0.015 305 305.96
0.98 0.295 305 305.98
0.00 0.514 306 306.00
0.02 0.737 306 306.02
0.04 0.875 306 306.04
0.06 0.867 306 306.06
0.08 0.743 306 306.08
0.10 0.594 306 306.10
0.13 0.448 306 306.13
0.15 0.3 306 306.15
0.17 0.158 306 306.17
0.19 0.075 306 306.19
0.21 0.063 306 306.21
0.23 0.053 306 306.23
0.25 0.046 306 306.25
0.27 0.043 306 306.27
0.29 0.039 306 306.29
0.31 0.036 306 306.31
0.33 0.034 306 306.33
0.35 0.03 306 306.35
0.38 0.027 306 306.38
0.40 0.023 306 306.40
0.42 0.018 306 306.42
0.44 0.01 306 306.44
0.46 0.009 306 306.46
0.48 0.205 306 306.48
0.50 0.348 306 306.50
0.52 0.484 306 306.52
0.54 0.569 306 306.54
0.56 0.513 306 306.56
0.58 0.386 306 306.58
0.60 0.258 306 306.60
0.63 0.106 306 306.63
0.65 0.044 306 306.65
0.67 0.037 306 306.67
0.69 0.027 306 306.69
0.71 0.015 306 306.71
0.73 0.011 306 306.73
0.75 0.005 306 306.75
0.77 0.003 306 306.77
0.79 -0.002 306 306.79
0.81 -0.006 306 306.81
0.83 -0.007 306 306.83
0.85 -0.013 306 306.85
