    287.27     -0.16
    288.38     -0.13
    289.94     -0.09
    290.96     -0.12
    291.98     -0.11
    292.98     -0.12
    293.98     -0.14
    294.02     -0.14
    295.98     -0.18
    296.98     -0.21
    297.10     -0.23
    298.98     -0.24
    299.63     -0.28
    300.75     -0.25
    301.15     -0.26
    302.29     -0.21
    303.33     -0.06
    304.92     -0.01
    305.94     -0.02
    306.98     -0.05
    307.98     -0.06
    308.00     -0.06
    309.00     -0.01
    309.00      0.00
    311.98     -0.01
    312.98     -0.04
    313.17     -0.06
    314.23     -0.06
    315.29     -0.08
    316.31     -0.06
    317.90     -0.04
    318.94     -0.07
    319.88     -0.09
    320.98     -0.05
    321.98     -0.02
    322.98     -0.41
    323.98     -0.45
    324.02     -0.46
    325.98     -0.47
    326.08     -0.49
    327.98     -0.43
    328.98     -0.49
    329.73     -0.52
    330.75     -0.57
    331.71     -0.63
    332.75     -0.59
    333.92     -0.41
    334.94     -0.36
    335.98     -0.34
    336.98     -0.38
    337.00     -0.38
    338.02     -0.38
    339.02     -0.32
    340.98     -0.32
    341.13     -0.34
    342.15     -0.37
    343.21     -0.37
    344.77     -0.46
    345.69     -0.48
    346.90     -0.46
    347.90     -0.41
    348.98     -0.41
    349.98     -0.40
    350.00     -0.40
    351.98     -0.40
    352.98     -0.44
    353.98     -0.48
    354.06     -0.50
    355.08     -0.43
    356.08     -0.41
    357.98     -0.40
    358.98     -0.49
    359.77     -0.53
    360.79     -0.56
    361.23     -0.56
    362.88     -0.42
    363.92     -0.28
    364.96     -0.19
    365.98     -0.18
    366.00     -0.18
    367.02     -0.15
    368.98     -0.15
    369.60     -0.17
    370.10     -0.17
    371.98     -0.19
    372.98     -0.26
    373.75     -0.34
    374.67     -0.40
    375.75     -0.37
    376.94     -0.29
    377.96     -0.26
    378.98     -0.23
    379.98     -0.25
    380.98     -0.26
    381.02     -0.26
    382.02     -0.27
    383.06     -0.24
    384.06     -0.22
    385.08     -0.23
    386.13     -0.22
    387.98     -0.30
    388.67     -0.33
    389.67     -0.33
    390.83     -0.40
    391.85     -0.42
    392.92     -0.28
    393.94     -0.21
    394.98     -0.19
    395.98     -0.16
    396.00     -0.16
    397.04     -0.15
    398.98     -0.11
    399.65     -0.16
    400.98     -0.17
    401.71     -0.26
    402.81     -0.34
    403.75     -0.34
    404.27     -0.33
    405.90     -0.28
    406.94     -0.19
    407.94     -0.13
    408.98     -0.13
    409.96     -0.13
    410.00     -0.13
    411.02     -0.09
    412.02     -0.06
    413.06     -0.05
    414.60     -0.07
    415.63     -0.11
    416.98     -0.10
    417.98     -0.22
    418.73     -0.31
    419.75     -0.33
    420.85     -0.28
    421.90     -0.16
    422.94     -0.10
    423.98     -0.09
    424.98     -0.04
    425.50     -0.06
    426.02     -0.03
    427.56     -0.07
    428.58     -0.10
    429.63     -0.11
    430.69     -0.22
    431.69     -0.32
    432.69     -0.34
    433.63     -0.37
    434.71     -0.39
    435.79     -0.38
    436.88     -0.23
    437.94     -0.21
    438.98     -0.10
    439.00     -0.10
    440.00     -0.09
    441.98     -0.17
    442.00     -0.18
    443.04     -0.11
    444.60     -0.13
    445.63     -0.18
